Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Time Period,Total Distance
04/11/2017,Team A  v Team U,home,Team A,Player 7,35,26-30HID,0.0
04/11/2017,Team A  v Team U,home,Team A,Player 15,8,26-30HID,0.0
04/11/2017,Team A  v Team U,home,Team A,Player 9,102,26-30HID,21.1
04/11/2017,Team A  v Team U,home,Team A,Player 6,102,26-30HID,39.2
04/11/2017,Team A  v Team U,home,Team A,Player 3,102,26-30HID,7.4
04/11/2017,Team A  v Team U,home,Team A,Player 25,102,26-30HID,16.9
07/11/2017,Team A  v Team D,home,Team A,Player 11,27,26-30HID,0.0
07/11/2017,Team A  v Team D,home,Team A,Player 17,95,26-30HID,5.0
07/11/2017,Team A  v Team D,home,Team A,Player 13,95,26-30HID,51.6
07/11/2017,Team A  v Team D,home,Team A,Player 5,20,26-30HID,0.0
07/11/2017,Team A  v Team D,home,Team A,Player 14,95,26-30HID,41.6
07/11/2017,Team A  v Team D,home,Team A,Player 20,7,26-30HID,0.0
07/11/2017,Team A  v Team D,home,Team A,Player 10,95,26-30HID,3.9
07/11/2017,Team A  v Team D,home,Team A,Player 4,87,26-30HID,43.5
07/11/2017,Team A  v Team D,home,Team A,Player 7,74,26-30HID,68.4
07/11/2017,Team A  v Team D,home,Team A,Player 9,67,26-30HID,32.5
07/11/2017,Team A  v Team D,home,Team A,Player 6,95,26-30HID,66.2
07/11/2017,Team A  v Team D,home,Team A,Player 3,95,26-30HID,13.9
07/11/2017,Team A  v Team D,home,Team A,Player 25,95,26-30HID,1.4
21/11/2017,Team T v Team A,away,Team A,Player 17,96,26-30HID,24.1
21/11/2017,Team T v Team A,away,Team A,Player 23,96,26-30HID,55.2
21/11/2017,Team T v Team A,away,Team A,Player 5,49,26-30HID,0.0
21/11/2017,Team T v Team A,away,Team A,Player 1,46,26-30HID,69.9
21/11/2017,Team T v Team A,away,Team A,Player 14,96,26-30HID,58.1
21/11/2017,Team T v Team A,away,Team A,Player 20,96,26-30HID,49.0
21/11/2017,Team T v Team A,away,Team A,Player 10,96,26-30HID,41.4
21/11/2017,Team T v Team A,away,Team A,Player 7,46,26-30HID,23.6
21/11/2017,Team T v Team A,away,Team A,Player 12,49,26-30HID,0.0
21/11/2017,Team T v Team A,away,Team A,Player 9,96,26-30HID,114.7
21/11/2017,Team T v Team A,away,Team A,Player 6,96,26-30HID,50.0
21/11/2017,Team T v Team A,away,Team A,Player 25,96,26-30HID,31.4
25/11/2017,Team B v Team A,away,Team A,Player 11,82,26-30HID,22.9
25/11/2017,Team B v Team A,away,Team A,Player 17,11,26-30HID,0.0
25/11/2017,Team B v Team A,away,Team A,Player 5,27,26-30HID,0.0
25/11/2017,Team B v Team A,away,Team A,Player 1,88,26-30HID,56.1
25/11/2017,Team B v Team A,away,Team A,Player 20,94,26-30HID,30.9
25/11/2017,Team B v Team A,away,Team A,Player 10,94,26-30HID,42.7
25/11/2017,Team B v Team A,away,Team A,Player 4,94,26-30HID,36.8
25/11/2017,Team B v Team A,away,Team A,Player 7,66,26-30HID,78.3
25/11/2017,Team B v Team A,away,Team A,Player 12,94,26-30HID,36.1
25/11/2017,Team B v Team A,away,Team A,Player 9,94,26-30HID,29.1
25/11/2017,Team B v Team A,away,Team A,Player 6,94,26-30HID,49.1
25/11/2017,Team B v Team A,away,Team A,Player 16,5,26-30HID,0.0
25/11/2017,Team B v Team A,away,Team A,Player 3,94,26-30HID,37.2
28/11/2017,Team A  v Team V,home,Team A,Player 11,96,26-30HID,26.8
28/11/2017,Team A  v Team V,home,Team A,Player 23,22,26-30HID,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 5,73,26-30HID,6.8
28/11/2017,Team A  v Team V,home,Team A,Player 1,65,26-30HID,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 20,96,26-30HID,15.8
28/11/2017,Team A  v Team V,home,Team A,Player 10,90,26-30HID,4.8
28/11/2017,Team A  v Team V,home,Team A,Player 4,90,26-30HID,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 7,30,26-30HID,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 12,96,26-30HID,25.2
28/11/2017,Team A  v Team V,home,Team A,Player 9,73,26-30HID,47.4
28/11/2017,Team A  v Team V,home,Team A,Player 6,96,26-30HID,39.3
28/11/2017,Team A  v Team V,home,Team A,Player 16,22,26-30HID,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 3,96,26-30HID,5.2
28/11/2017,Team A  v Team V,home,Team A,Player 19,5,26-30HID,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 2,5,26-30HID,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 11,86,26-30HID,90.7
15/12/2017,Team A  v Team K,home,Team A,Player 17,96,26-30HID,29.9
15/12/2017,Team A  v Team K,home,Team A,Player 13,96,26-30HID,73.6
15/12/2017,Team A  v Team K,home,Team A,Player 5,96,26-30HID,51.7
15/12/2017,Team A  v Team K,home,Team A,Player 14,96,26-30HID,36.8
15/12/2017,Team A  v Team K,home,Team A,Player 20,66,26-30HID,30.6
15/12/2017,Team A  v Team K,home,Team A,Player 4,73,26-30HID,119.6
15/12/2017,Team A  v Team K,home,Team A,Player 7,9,26-30HID,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 9,96,26-30HID,18.8
15/12/2017,Team A  v Team K,home,Team A,Player 6,96,26-30HID,70.9
15/12/2017,Team A  v Team K,home,Team A,Player 16,22,26-30HID,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 3,96,26-30HID,18.1
15/12/2017,Team A  v Team K,home,Team A,Player 25,29,26-30HID,0.0
19/12/2017,Team F v Team A,away,Team A,Player 11,79,26-30HID,11.7
19/12/2017,Team F v Team A,away,Team A,Player 17,29,26-30HID,22.4
19/12/2017,Team F v Team A,away,Team A,Player 23,79,26-30HID,14.5
19/12/2017,Team F v Team A,away,Team A,Player 13,96,26-30HID,20.8
19/12/2017,Team F v Team A,away,Team A,Player 8,16,26-30HID,0.0
19/12/2017,Team F v Team A,away,Team A,Player 14,96,26-30HID,27.3
19/12/2017,Team F v Team A,away,Team A,Player 4,96,26-30HID,20.5
19/12/2017,Team F v Team A,away,Team A,Player 7,96,26-30HID,18.3
19/12/2017,Team F v Team A,away,Team A,Player 6,96,26-30HID,46.7
19/12/2017,Team F v Team A,away,Team A,Player 16,26,26-30HID,0.0
19/12/2017,Team F v Team A,away,Team A,Player 3,96,26-30HID,29.8
19/12/2017,Team F v Team A,away,Team A,Player 25,69,26-30HID,32.5
19/12/2017,Team F v Team A,away,Team A,Player 19,66,26-30HID,0.0
19/12/2017,Team F v Team A,away,Team A,Player 22,16,26-30HID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 11,70,26-30HID,22.2
26/12/2017,Team A  v Team W,home,Team A,Player 23,97,26-30HID,31.8
26/12/2017,Team A  v Team W,home,Team A,Player 13,75,26-30HID,21.7
26/12/2017,Team A  v Team W,home,Team A,Player 5,97,26-30HID,29.2
26/12/2017,Team A  v Team W,home,Team A,Player 8,27,26-30HID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 14,97,26-30HID,40.4
26/12/2017,Team A  v Team W,home,Team A,Player 20,11,26-30HID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 7,75,26-30HID,75.3
26/12/2017,Team A  v Team W,home,Team A,Player 15,22,26-30HID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 9,86,26-30HID,46.9
26/12/2017,Team A  v Team W,home,Team A,Player 6,97,26-30HID,26.8
26/12/2017,Team A  v Team W,home,Team A,Player 16,22,26-30HID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 25,86,26-30HID,16.3
26/12/2017,Team A  v Team W,home,Team A,Player 19,97,26-30HID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 22,11,26-30HID,0.0
01/01/2018,Team H v Team A,away,Team A,Player 11,47,26-30HID,22.0
01/01/2018,Team H v Team A,away,Team A,Player 23,95,26-30HID,0.0
01/01/2018,Team H v Team A,away,Team A,Player 13,91,26-30HID,37.9
01/01/2018,Team H v Team A,away,Team A,Player 5,95,26-30HID,26.9
01/01/2018,Team H v Team A,away,Team A,Player 8,47,26-30HID,0.0
01/01/2018,Team H v Team A,away,Team A,Player 14,95,26-30HID,65.2
01/01/2018,Team H v Team A,away,Team A,Player 20,61,26-30HID,26.8
01/01/2018,Team H v Team A,away,Team A,Player 4,33,26-30HID,0.0
01/01/2018,Team H v Team A,away,Team A,Player 7,95,26-30HID,87.2
01/01/2018,Team H v Team A,away,Team A,Player 15,3,26-30HID,0.0
01/01/2018,Team H v Team A,away,Team A,Player 9,95,26-30HID,76.4
01/01/2018,Team H v Team A,away,Team A,Player 6,95,26-30HID,36.8
01/01/2018,Team H v Team A,away,Team A,Player 19,95,26-30HID,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 17,96,26-30HID,35.4
16/01/2018,Team A  v Team F,home,Team A,Player 18,14,26-30HID,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 13,82,26-30HID,43.9
16/01/2018,Team A  v Team F,home,Team A,Player 5,70,26-30HID,77.0
16/01/2018,Team A  v Team F,home,Team A,Player 1,96,26-30HID,23.9
16/01/2018,Team A  v Team F,home,Team A,Player 8,96,26-30HID,33.8
16/01/2018,Team A  v Team F,home,Team A,Player 14,81,26-30HID,48.9
16/01/2018,Team A  v Team F,home,Team A,Player 20,70,26-30HID,9.4
16/01/2018,Team A  v Team F,home,Team A,Player 4,13,26-30HID,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 7,25,26-30HID,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 15,25,26-30HID,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 9,86,26-30HID,50.9
16/01/2018,Team A  v Team F,home,Team A,Player 6,96,26-30HID,10.4
16/01/2018,Team A  v Team F,home,Team A,Player 19,96,26-30HID,29.3
16/01/2018,Team A  v Team F,home,Team A,Player 22,9,26-30HID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 11,22,26-30HID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 17,97,26-30HID,71.1
22/01/2018,Team U v Team A,away,Team A,Player 23,5,26-30HID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 18,35,26-30HID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 13,91,26-30HID,37.9
22/01/2018,Team U v Team A,away,Team A,Player 5,97,26-30HID,36.2
22/01/2018,Team U v Team A,away,Team A,Player 1,91,26-30HID,99.7
22/01/2018,Team U v Team A,away,Team A,Player 8,97,26-30HID,68.2
22/01/2018,Team U v Team A,away,Team A,Player 20,97,26-30HID,50.1
22/01/2018,Team U v Team A,away,Team A,Player 10,22,26-30HID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 7,5,26-30HID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 15,61,26-30HID,83.3
22/01/2018,Team U v Team A,away,Team A,Player 9,74,26-30HID,78.7
22/01/2018,Team U v Team A,away,Team A,Player 6,97,26-30HID,67.4
22/01/2018,Team U v Team A,away,Team A,Player 19,74,26-30HID,61.5
26/01/2018,Team X v Team A,away,Team A,Player 17,96,26-30HID,6.8
26/01/2018,Team X v Team A,away,Team A,Player 18,29,26-30HID,0.0
26/01/2018,Team X v Team A,away,Team A,Player 13,65,26-30HID,33.0
26/01/2018,Team X v Team A,away,Team A,Player 5,96,26-30HID,0.0
26/01/2018,Team X v Team A,away,Team A,Player 1,30,26-30HID,0.0
26/01/2018,Team X v Team A,away,Team A,Player 8,96,26-30HID,47.3
26/01/2018,Team X v Team A,away,Team A,Player 20,96,26-30HID,4.8
26/01/2018,Team X v Team A,away,Team A,Player 7,66,26-30HID,23.9
26/01/2018,Team X v Team A,away,Team A,Player 15,96,26-30HID,28.1
26/01/2018,Team X v Team A,away,Team A,Player 9,96,26-30HID,3.9
26/01/2018,Team X v Team A,away,Team A,Player 6,96,26-30HID,11.4
26/01/2018,Team X v Team A,away,Team A,Player 19,96,26-30HID,16.5
01/02/2018,Team A  v Team T,home,Team A,Player 11,83,26-30HID,20.6
01/02/2018,Team A  v Team T,home,Team A,Player 17,97,26-30HID,39.8
01/02/2018,Team A  v Team T,home,Team A,Player 23,13,26-30HID,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 18,12,26-30HID,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 13,97,26-30HID,70.3
01/02/2018,Team A  v Team T,home,Team A,Player 5,97,26-30HID,37.8
01/02/2018,Team A  v Team T,home,Team A,Player 1,67,26-30HID,39.1
01/02/2018,Team A  v Team T,home,Team A,Player 14,29,26-30HID,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 20,84,26-30HID,24.5
01/02/2018,Team A  v Team T,home,Team A,Player 7,29,26-30HID,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 15,67,26-30HID,67.1
01/02/2018,Team A  v Team T,home,Team A,Player 6,97,26-30HID,43.5
01/02/2018,Team A  v Team T,home,Team A,Player 19,97,26-30HID,13.3
01/02/2018,Team A  v Team T,home,Team A,Player 22,97,26-30HID,23.8
06/02/2018,Team D v Team A,away,Team A,Player 11,85,26-30HID,77.6
06/02/2018,Team D v Team A,away,Team A,Player 17,96,26-30HID,29.0
06/02/2018,Team D v Team A,away,Team A,Player 13,96,26-30HID,78.7
06/02/2018,Team D v Team A,away,Team A,Player 5,96,26-30HID,23.4
06/02/2018,Team D v Team A,away,Team A,Player 1,28,26-30HID,0.0
06/02/2018,Team D v Team A,away,Team A,Player 8,96,26-30HID,65.9
06/02/2018,Team D v Team A,away,Team A,Player 14,96,26-30HID,22.0
06/02/2018,Team D v Team A,away,Team A,Player 20,73,26-30HID,32.7
06/02/2018,Team D v Team A,away,Team A,Player 7,67,26-30HID,29.7
06/02/2018,Team D v Team A,away,Team A,Player 15,22,26-30HID,0.0
06/02/2018,Team D v Team A,away,Team A,Player 6,96,26-30HID,79.7
06/02/2018,Team D v Team A,away,Team A,Player 16,10,26-30HID,0.0
06/02/2018,Team D v Team A,away,Team A,Player 19,96,26-30HID,58.2
13/02/2018,Team A  v Team B,home,Team A,Player 17,96,26-30HID,38.1
13/02/2018,Team A  v Team B,home,Team A,Player 23,16,26-30HID,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 18,32,26-30HID,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 13,63,26-30HID,24.2
13/02/2018,Team A  v Team B,home,Team A,Player 1,96,26-30HID,8.8
13/02/2018,Team A  v Team B,home,Team A,Player 8,79,26-30HID,29.1
13/02/2018,Team A  v Team B,home,Team A,Player 14,63,26-30HID,12.9
13/02/2018,Team A  v Team B,home,Team A,Player 20,48,26-30HID,16.8
13/02/2018,Team A  v Team B,home,Team A,Player 28,47,26-30HID,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 26,16,26-30HID,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 7,32,26-30HID,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 15,96,26-30HID,21.3
13/02/2018,Team A  v Team B,home,Team A,Player 9,79,26-30HID,11.6
13/02/2018,Team A  v Team B,home,Team A,Player 6,96,26-30HID,14.1
13/02/2018,Team A  v Team B,home,Team A,Player 19,96,26-30HID,22.3
16/02/2018,Team V v Team A,away,Team A,Player 18,13,26-30HID,0.0
16/02/2018,Team V v Team A,away,Team A,Player 13,95,26-30HID,11.1
16/02/2018,Team V v Team A,away,Team A,Player 1,81,26-30HID,19.4
16/02/2018,Team V v Team A,away,Team A,Player 8,95,26-30HID,12.1
16/02/2018,Team V v Team A,away,Team A,Player 14,81,26-30HID,10.5
16/02/2018,Team V v Team A,away,Team A,Player 20,73,26-30HID,33.8
16/02/2018,Team V v Team A,away,Team A,Player 10,95,26-30HID,44.5
16/02/2018,Team V v Team A,away,Team A,Player 28,21,26-30HID,0.0
16/02/2018,Team V v Team A,away,Team A,Player 15,95,26-30HID,6.5
16/02/2018,Team V v Team A,away,Team A,Player 9,95,26-30HID,47.1
16/02/2018,Team V v Team A,away,Team A,Player 6,95,26-30HID,38.0
16/02/2018,Team V v Team A,away,Team A,Player 16,13,26-30HID,0.0
16/02/2018,Team V v Team A,away,Team A,Player 19,95,26-30HID,41.0
19/02/2018,Team A  v Team R,home,Team A,Player 17,97,26-30HID,12.8
19/02/2018,Team A  v Team R,home,Team A,Player 23,19,26-30HID,0.0
19/02/2018,Team A  v Team R,home,Team A,Player 18,19,26-30HID,0.0
19/02/2018,Team A  v Team R,home,Team A,Player 13,97,26-30HID,72.0
19/02/2018,Team A  v Team R,home,Team A,Player 1,97,26-30HID,110.4
19/02/2018,Team A  v Team R,home,Team A,Player 8,97,26-30HID,35.4
19/02/2018,Team A  v Team R,home,Team A,Player 14,77,26-30HID,52.6
19/02/2018,Team A  v Team R,home,Team A,Player 20,61,26-30HID,50.6
19/02/2018,Team A  v Team R,home,Team A,Player 10,97,26-30HID,32.5
19/02/2018,Team A  v Team R,home,Team A,Player 28,35,26-30HID,0.0
19/02/2018,Team A  v Team R,home,Team A,Player 15,77,26-30HID,19.5
19/02/2018,Team A  v Team R,home,Team A,Player 9,97,26-30HID,88.5
19/02/2018,Team A  v Team R,home,Team A,Player 6,97,26-30HID,62.6
24/02/2018,Team Y v Team A,away,Team A,Player 17,96,26-30HID,77.3
24/02/2018,Team Y v Team A,away,Team A,Player 23,17,26-30HID,0.0
24/02/2018,Team Y v Team A,away,Team A,Player 18,32,26-30HID,0.0
24/02/2018,Team Y v Team A,away,Team A,Player 13,96,26-30HID,78.7
24/02/2018,Team Y v Team A,away,Team A,Player 1,78,26-30HID,53.1
24/02/2018,Team Y v Team A,away,Team A,Player 8,96,26-30HID,131.4
24/02/2018,Team Y v Team A,away,Team A,Player 14,78,26-30HID,28.6
24/02/2018,Team Y v Team A,away,Team A,Player 28,63,26-30HID,127.9
24/02/2018,Team Y v Team A,away,Team A,Player 7,17,26-30HID,0.0
24/02/2018,Team Y v Team A,away,Team A,Player 15,96,26-30HID,132.3
24/02/2018,Team Y v Team A,away,Team A,Player 9,96,26-30HID,36.8
24/02/2018,Team Y v Team A,away,Team A,Player 6,96,26-30HID,50.8
24/02/2018,Team Y v Team A,away,Team A,Player 19,96,26-30HID,37.9
27/02/2018,Team E v Team A,away,Team A,Player 13,100,26-30HID,86.4
27/02/2018,Team E v Team A,away,Team A,Player 1,97,26-30HID,76.3
27/02/2018,Team E v Team A,away,Team A,Player 8,76,26-30HID,55.1
27/02/2018,Team E v Team A,away,Team A,Player 14,84,26-30HID,69.7
27/02/2018,Team E v Team A,away,Team A,Player 20,75,26-30HID,58.9
27/02/2018,Team E v Team A,away,Team A,Player 10,100,26-30HID,11.1
27/02/2018,Team E v Team A,away,Team A,Player 28,25,26-30HID,0.0
27/02/2018,Team E v Team A,away,Team A,Player 26,24,26-30HID,0.0
27/02/2018,Team E v Team A,away,Team A,Player 15,100,26-30HID,11.6
27/02/2018,Team E v Team A,away,Team A,Player 9,100,26-30HID,41.5
27/02/2018,Team E v Team A,away,Team A,Player 6,100,26-30HID,52.4
27/02/2018,Team E v Team A,away,Team A,Player 16,16,26-30HID,0.0
27/02/2018,Team E v Team A,away,Team A,Player 19,100,26-30HID,10.1
03/03/2018,Team A  v Team J,home,Team A,Player 11,20,26-30HID,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 17,96,26-30HID,36.1
03/03/2018,Team A  v Team J,home,Team A,Player 23,10,26-30HID,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 18,96,26-30HID,32.4
03/03/2018,Team A  v Team J,home,Team A,Player 13,85,26-30HID,77.7
03/03/2018,Team A  v Team J,home,Team A,Player 8,96,26-30HID,19.3
03/03/2018,Team A  v Team J,home,Team A,Player 14,84,26-30HID,7.4
03/03/2018,Team A  v Team J,home,Team A,Player 7,84,26-30HID,49.7
03/03/2018,Team A  v Team J,home,Team A,Player 15,96,26-30HID,15.8
03/03/2018,Team A  v Team J,home,Team A,Player 9,75,26-30HID,4.8
03/03/2018,Team A  v Team J,home,Team A,Player 6,96,26-30HID,104.2
03/03/2018,Team A  v Team J,home,Team A,Player 16,11,26-30HID,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 19,96,26-30HID,10.0
03/03/2018,Team A  v Team J,home,Team A,Player 29,11,26-30HID,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 17,102,26-30HID,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 18,83,26-30HID,34.7
05/04/2018,Team Q v Team A,away,Team A,Player 1,102,26-30HID,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 8,102,26-30HID,27.5
05/04/2018,Team Q v Team A,away,Team A,Player 14,89,26-30HID,40.0
05/04/2018,Team Q v Team A,away,Team A,Player 20,102,26-30HID,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 28,17,26-30HID,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 15,102,26-30HID,5.1
05/04/2018,Team Q v Team A,away,Team A,Player 9,102,26-30HID,16.7
05/04/2018,Team Q v Team A,away,Team A,Player 27,11,26-30HID,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 6,102,26-30HID,42.2
05/04/2018,Team Q v Team A,away,Team A,Player 19,102,26-30HID,12.3
17/04/2018,Team O v Team A,away,Team A,Player 17,98,26-30HID,67.7
17/04/2018,Team O v Team A,away,Team A,Player 18,48,26-30HID,77.5
17/04/2018,Team O v Team A,away,Team A,Player 13,34,26-30HID,0.0
17/04/2018,Team O v Team A,away,Team A,Player 1,98,26-30HID,27.0
17/04/2018,Team O v Team A,away,Team A,Player 14,81,26-30HID,54.0
17/04/2018,Team O v Team A,away,Team A,Player 26,84,26-30HID,92.0
17/04/2018,Team O v Team A,away,Team A,Player 7,13,26-30HID,0.0
17/04/2018,Team O v Team A,away,Team A,Player 15,98,26-30HID,82.3
17/04/2018,Team O v Team A,away,Team A,Player 9,90,26-30HID,105.4
17/04/2018,Team O v Team A,away,Team A,Player 27,49,26-30HID,0.0
17/04/2018,Team O v Team A,away,Team A,Player 6,98,26-30HID,62.4
17/04/2018,Team O v Team A,away,Team A,Player 31,63,26-30HID,64.7
17/04/2018,Team O v Team A,away,Team A,Player 19,98,26-30HID,109.0
17/04/2018,Team O v Team A,away,Team A,Player 29,16,26-30HID,0.0
20/04/2018,Team W v Team A,away,Team A,Player 17,101,26-30HID,34.4
20/04/2018,Team W v Team A,away,Team A,Player 18,17,26-30HID,0.0
20/04/2018,Team W v Team A,away,Team A,Player 13,83,26-30HID,41.2
20/04/2018,Team W v Team A,away,Team A,Player 1,71,26-30HID,58.6
20/04/2018,Team W v Team A,away,Team A,Player 8,101,26-30HID,58.6
20/04/2018,Team W v Team A,away,Team A,Player 14,101,26-30HID,16.1
20/04/2018,Team W v Team A,away,Team A,Player 20,29,26-30HID,0.0
20/04/2018,Team W v Team A,away,Team A,Player 10,84,26-30HID,53.0
20/04/2018,Team W v Team A,away,Team A,Player 28,71,26-30HID,92.9
20/04/2018,Team W v Team A,away,Team A,Player 7,29,26-30HID,0.0
20/04/2018,Team W v Team A,away,Team A,Player 15,101,26-30HID,44.8
20/04/2018,Team W v Team A,away,Team A,Player 6,101,26-30HID,53.9
20/04/2018,Team W v Team A,away,Team A,Player 3,16,26-30HID,0.0
20/04/2018,Team W v Team A,away,Team A,Player 19,101,26-30HID,32.4
24/04/2018,Team A  v Team X,home,Team A,Player 17,97,26-30HID,36.5
24/04/2018,Team A  v Team X,home,Team A,Player 13,86,26-30HID,30.7
24/04/2018,Team A  v Team X,home,Team A,Player 1,62,26-30HID,6.1
24/04/2018,Team A  v Team X,home,Team A,Player 8,97,26-30HID,27.9
24/04/2018,Team A  v Team X,home,Team A,Player 14,97,26-30HID,10.6
24/04/2018,Team A  v Team X,home,Team A,Player 20,34,26-30HID,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 10,17,26-30HID,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 28,62,26-30HID,23.0
24/04/2018,Team A  v Team X,home,Team A,Player 7,34,26-30HID,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 15,97,26-30HID,17.3
24/04/2018,Team A  v Team X,home,Team A,Player 9,79,26-30HID,45.7
24/04/2018,Team A  v Team X,home,Team A,Player 6,97,26-30HID,26.8
24/04/2018,Team A  v Team X,home,Team A,Player 31,10,26-30HID,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 19,97,26-30HID,7.4
01/05/2018,Team K v Team A,away,Team A,Player 23,8,26-30HID,0.0
01/05/2018,Team K v Team A,away,Team A,Player 18,70,26-30HID,49.2
01/05/2018,Team K v Team A,away,Team A,Player 13,30,26-30HID,87.7
01/05/2018,Team K v Team A,away,Team A,Player 8,94,26-30HID,110.8
01/05/2018,Team K v Team A,away,Team A,Player 14,94,26-30HID,91.6
01/05/2018,Team K v Team A,away,Team A,Player 10,94,26-30HID,89.5
01/05/2018,Team K v Team A,away,Team A,Player 28,85,26-30HID,76.1
01/05/2018,Team K v Team A,away,Team A,Player 7,85,26-30HID,34.0
01/05/2018,Team K v Team A,away,Team A,Player 15,85,26-30HID,67.5
01/05/2018,Team K v Team A,away,Team A,Player 27,63,26-30HID,0.0
01/05/2018,Team K v Team A,away,Team A,Player 16,8,26-30HID,0.0
01/05/2018,Team K v Team A,away,Team A,Player 3,94,26-30HID,74.0
01/05/2018,Team K v Team A,away,Team A,Player 19,94,26-30HID,53.9
01/05/2018,Team K v Team A,away,Team A,Player 30,8,26-30HID,0.0
01/05/2018,Team K v Team A,away,Team A,Player 29,23,26-30HID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 23,11,26-30HID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 18,65,26-30HID,59.9
08/05/2018,Team A  v Team H,home,Team A,Player 5,21,26-30HID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 1,28,26-30HID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 8,11,26-30HID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 14,82,26-30HID,33.0
08/05/2018,Team A  v Team H,home,Team A,Player 10,94,26-30HID,45.2
08/05/2018,Team A  v Team H,home,Team A,Player 28,82,26-30HID,47.1
08/05/2018,Team A  v Team H,home,Team A,Player 26,94,26-30HID,52.4
08/05/2018,Team A  v Team H,home,Team A,Player 7,72,26-30HID,79.1
08/05/2018,Team A  v Team H,home,Team A,Player 15,28,26-30HID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 27,94,26-30HID,104.6
08/05/2018,Team A  v Team H,home,Team A,Player 3,94,26-30HID,59.8
08/05/2018,Team A  v Team H,home,Team A,Player 31,65,26-30HID,6.0
08/05/2018,Team A  v Team H,home,Team A,Player 22,94,26-30HID,70.6
11/09/2017,Team A  v Team Q,home,Team A,Player 11,97,31-35HID,57.1
11/09/2017,Team A  v Team Q,home,Team A,Player 23,97,31-35HID,23.5
11/09/2017,Team A  v Team Q,home,Team A,Player 13,97,31-35HID,56.9
11/09/2017,Team A  v Team Q,home,Team A,Player 1,97,31-35HID,15.0
11/09/2017,Team A  v Team Q,home,Team A,Player 14,67,31-35HID,43.1
11/09/2017,Team A  v Team Q,home,Team A,Player 20,97,31-35HID,8.3
11/09/2017,Team A  v Team Q,home,Team A,Player 10,97,31-35HID,18.8
11/09/2017,Team A  v Team Q,home,Team A,Player 21,29,31-35HID,0.0
11/09/2017,Team A  v Team Q,home,Team A,Player 12,91,31-35HID,19.6
11/09/2017,Team A  v Team Q,home,Team A,Player 9,76,31-35HID,45.4
11/09/2017,Team A  v Team Q,home,Team A,Player 3,97,31-35HID,6.3
11/09/2017,Team A  v Team Q,home,Team A,Player 22,20,31-35HID,0.0
11/09/2017,Team A  v Team Q,home,Team A,Player 2,5,31-35HID,0.0
