Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Ball In Play Time,Time In Possession,Time Opponent In Possession,Time In Uncontrolled Possession,Time In Established Possession,Total Distance,Total Low Intensity Distance,Total High Intensity Distance,Stand Distance,Walk Distance,Jog Distance,Run Distance,High Speed Run Distance,High Speed Distance - Player Average,Sprint Distance,Ball In Play Total Distance,In Possession Total Distance,Opponent In Possession Total Distance,Uncontrolled Possession Total Distance,Ball Out Of Play Total Distance,Total Distance (m/min),Total Distance In Possession (m/min),Total Distance Opponent In Possession (m/min),Total Distance Uncontrolled Possession (m/min),Ball In Play HI Distance,In Possession HI Distance,Opponent In Possession HI Distance,Uncontrolled Possession HI Distance,Ball Out Of Play HI Distance,HI Distance (m/min),HI Distance In Possession (m/min),HI Distance Opponent In Possession (m/min),HI Distance Uncontrolled Possession (m/min),Ball In Play Sprint Distance,In Possession Sprint Distance,Opponent In Possession Sprint Distance,Uncontrolled Possession Sprint Distance,Ball Out Of Play Sprint Distance,Sprint Distance (m/min),Sprint Distance In Possession (m/min),Sprint Distance Opponent In Possession (m/min),Sprint Distance Uncontrolled Possession (m/min),HI Events,Sprint Events,HS Run Events,Maximum Speed (km/h),Deceleration Very High Events,Deceleration High Events,Deceleration Medium Events,Deceleration Low Events,Acceleration Low Events,Acceleration Medium Events,Acceleration High Events,Acceleration Very High Events,1-5TD,6-10TD,11-15TD,16-20TD,21-25TD,26-30TD,31-35TD,36-40TD,41-45TD,45+TD,46-50TD,51-55TD,56-60TD,61-65TD,66-70TD,71-75TD,76-80TD,81-85TD,86-90TD,90+TD,1-5HID,6-10HID,11-15HID,16-20HID,21-25HID,26-30HID,31-35HID,36-40HID,41-45HID,45+HID,46-50HID,51-55HID,56-60HID,61-65HID,66-70HID,71-75HID,76-80HID,81-85HID,86-90HID,90+HID,1-5NHID,6-10NHID,11-5NHID,16-20NHID,21-25NHID,26-30NHID,31-35NHID,36-40NHID,41-45NHID,45+NHID,46-50NHID,51-55NHID,56-60NHID,61-65NHID,66-70NHID,71-75NHID,76-80NHID,81-85NHID,86-90NHID,90+NHID,11-15NHID
27/02/2018,Team E v Team A,away,Team A,Player 14,84,40.0,22.0,16.1,1.9,11.4,9589.2,8594.5,994.7,37.2,3512.8,3532.6,1512.0,766.0,564.0119047999999,228.8,6269.4,3501.5,2470.0,297.9,3317.8,114.2,159.2,153.4,156.8,964.9,555.4,370.5,38.9,29.9,11.8,25.2,23.0,20.5,215.7,118.0,87.8,10.0,13.1,2.7,5.4,5.5,5.3,47,9,45,33.3,3,16,71,247,267,94,10,0,644.6,635.2,647.4,630.8,602.3,535.8,672.7,564.9,599.3,159.7,449.3,465.8,473.5,521.2,555.3,513.0,563.8,354.7,0.0,0.0,67.3,46.3,55.6,79.2,39.6,69.7,78.9,67.4,43.2,26.9,56.0,57.5,48.3,65.3,60.8,41.9,50.4,40.4,0.0,0.0,577.3000000000001,588.9000000000001,591.8,551.5999999999999,562.6999999999999,466.09999999999997,593.8000000000001,497.5,556.0999999999999,132.79999999999998,393.3,408.3,425.2,455.90000000000003,494.49999999999994,471.1,513.4,314.3,0.0,0.0,591.8
27/02/2018,Team E v Team A,away,Team A,Player 20,75,34.3,18.6,13.8,1.9,8.9,8648.3,7890.7,757.6,26.8,3006.4,3287.1,1570.4,510.7,532.0769231,247.0,5679.6,2938.2,2442.3,299.0,2963.8,115.3,158.0,177.0,157.4,752.0,323.1,416.0,12.9,5.7,10.1,17.4,30.1,6.8,245.5,82.6,162.9,0.0,1.4,3.3,4.4,11.8,,34,13,29,31.6,0,16,76,220,254,65,14,0,659.1,648.4,605.0,490.1,681.5,574.2,623.0,566.8,579.7,116.8,527.1,550.9,468.6,545.6,548.9,462.4,0.0,0.0,0.0,0.0,42.0,37.9,18.5,29.4,54.3,58.9,67.3,24.5,101.1,0.0,85.3,81.6,74.3,51.0,12.8,18.5,0.0,0.0,0.0,0.0,617.1,610.5,586.5,460.70000000000005,627.2,515.3000000000001,555.7,542.3,478.6,116.8,441.8,469.29999999999995,394.3,494.6,536.1,443.9,0.0,0.0,0.0,0.0,586.5
27/02/2018,Team E v Team A,away,Team A,Player 10,100,45.6,26.0,17.2,2.4,13.8,10781.0,10123.0,658.0,53.9,3714.8,4206.5,2147.8,508.3,417.31199999999995,149.7,6985.5,3633.0,2957.1,395.4,3793.4,107.8,139.7,171.9,164.8,634.2,121.1,430.9,82.1,23.8,6.6,4.7,25.1,34.2,146.5,11.7,115.4,19.5,3.2,1.5,0.4,6.7,8.1,28,6,18,33.8,3,21,110,372,366,140,20,5,550.9,610.6,576.5,464.2,485.6,505.2,606.9,536.2,512.4,115.3,496.9,506.9,403.2,594.5,540.0,583.4,566.5,575.9,513.4,1036.7,15.5,49.5,65.7,5.9,33.3,11.1,24.2,15.4,37.8,2.2,97.4,3.1,25.8,57.7,34.9,8.2,48.2,32.5,15.9,73.9,535.4,561.1,510.8,458.3,452.3,494.09999999999997,582.6999999999999,520.8000000000001,474.59999999999997,113.1,399.5,503.79999999999995,377.4,536.8,505.1,575.1999999999999,518.3,543.4,497.5,962.8000000000001,510.8
27/02/2018,Team E v Team A,away,Team A,Player 28,25,11.0,7.2,3.2,0.6,4.9,3205.2,2833.9,371.3,5.7,946.9,1201.3,680.0,275.5,567.7678571,95.7,2077.7,1353.3,605.5,118.9,1127.5,128.2,188.0,189.2,198.2,357.0,196.2,150.0,10.8,14.3,14.9,27.2,46.9,18.0,95.7,19.6,76.1,0.0,0.0,3.8,2.7,23.8,,19,4,19,29.6,1,4,30,104,88,34,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,716.0,746.7,649.2,1058.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,95.3,57.1,142.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,639.4,651.4000000000001,592.1,916.3,0.0
27/02/2018,Team E v Team A,away,Team A,Player 26,24,10.9,7.2,3.1,0.6,4.9,2759.5,2471.0,288.5,6.2,1011.6,908.1,545.1,246.7,430.3166666999999,41.8,1801.6,1208.6,490.7,102.3,957.9,115.0,167.9,158.3,170.5,271.7,161.9,107.5,2.3,16.8,12.0,22.5,34.7,3.8,41.8,3.7,38.2,0.0,0.0,1.7,0.5,12.3,,13,2,15,27.6,0,3,22,60,67,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.2,682.3,537.6,968.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7,92.5,54.5,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.50000000000006,589.8,483.1,908.5,0.0
27/02/2018,Team E v Team A,away,Team A,Player 15,100,45.6,26.0,17.2,2.4,13.8,12070.9,11203.0,867.9,35.9,3843.2,4723.3,2600.6,764.7,589.753125,103.2,8076.1,4463.7,3147.6,464.8,3992.5,120.7,171.7,183.0,193.7,835.2,323.4,441.9,70.0,32.7,8.7,12.4,25.7,29.2,94.0,23.4,56.2,14.4,9.2,1.0,0.9,3.3,6.0,46,4,43,31.6,0,26,111,361,398,131,17,3,680.4,706.8,670.9,541.9,625.6,523.9,676.1,544.2,654.4,104.5,537.1,567.0,507.7,606.3,627.6,616.5,649.9,664.2,552.0,1013.7,32.0,51.7,58.8,17.2,42.7,11.6,28.2,21.0,53.4,9.4,110.2,18.5,53.3,46.0,47.5,16.3,59.8,79.7,39.7,70.9,648.4,655.0999999999999,612.1,524.6999999999999,582.9,512.3,647.9,523.2,601.0,95.1,426.90000000000003,548.5,454.4,560.3,580.1,600.2,590.1,584.5,512.3,942.8000000000001,612.1
27/02/2018,Team E v Team A,away,Team A,Player 9,100,45.6,26.0,17.2,2.4,13.8,11709.3,10429.7,1279.6,43.7,3698.3,4681.3,2006.4,988.0,651.3054053999999,291.6,7583.7,4212.1,2944.0,427.6,4124.1,117.1,162.0,171.2,178.2,1235.2,672.2,478.6,84.4,44.4,12.8,25.9,27.8,35.2,290.6,145.7,117.6,27.2,1.0,2.9,5.6,6.8,11.3,71,10,58,34.3,6,28,124,368,386,125,27,1,690.8,606.4,605.9,488.3,652.6,476.6,662.6,472.2,588.9,82.9,544.9,566.8,486.1,582.0,574.7,636.8,591.8,664.4,600.1,1134.2,97.0,64.8,61.6,11.1,137.8,41.5,56.4,24.2,89.7,0.0,85.4,53.2,31.7,51.5,76.3,50.1,43.2,72.7,45.1,186.3,593.8,541.6,544.3,477.2,514.8,435.1,606.2,448.0,499.2,82.9,459.5,513.5999999999999,454.40000000000003,530.5,498.40000000000003,586.6999999999999,548.5999999999999,591.6999999999999,555.0,947.9000000000001,544.3
27/02/2018,Team E v Team A,away,Team A,Player 6,100,45.6,26.0,17.2,2.4,13.8,10584.2,9437.7,1146.5,51.3,4289.2,3701.9,1395.3,729.4,785.3575,417.0,6625.6,4024.3,2225.0,376.2,3957.0,105.8,154.8,129.4,156.8,1087.2,743.9,290.0,53.2,59.3,11.5,28.6,16.9,22.2,404.4,241.4,129.9,33.1,12.6,4.2,9.3,7.6,13.8,63,16,42,35.6,6,28,77,260,286,101,22,3,573.2,542.6,592.2,412.1,611.8,501.7,580.1,521.3,573.3,143.4,509.4,466.9,509.5,473.5,519.2,634.1,459.4,575.3,547.8,837.4,18.5,54.6,91.0,6.8,40.9,52.4,38.9,66.9,100.4,17.1,72.1,43.1,120.6,6.1,39.9,98.2,47.4,34.8,110.8,86.0,554.7,488.0,501.20000000000005,405.3,570.9,449.3,541.2,454.4,472.9,126.30000000000001,437.29999999999995,423.79999999999995,388.9,467.4,479.30000000000007,535.9,412.0,540.5,436.99999999999994,751.4,501.20000000000005
27/02/2018,Team E v Team A,away,Team A,Player 16,16,5.0,3.4,1.1,0.5,1.8,1554.1,1390.0,164.1,13.5,590.4,526.8,259.2,113.8,228.47058819999998,50.4,786.1,605.3,85.4,95.3,768.0,97.1,178.0,77.6,190.6,145.2,112.3,0.0,32.9,18.9,10.3,33.0,,65.8,45.4,37.3,0.0,8.1,4.9,3.1,11.0,,16.2,7,4,6,31.0,1,4,28,70,71,23,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.2,588.6,848.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8,72.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.2,496.8,775.9000000000001,0.0
27/02/2018,Team E v Team A,away,Team A,Player 19,100,45.6,26.0,17.2,2.4,13.8,11122.1,10303.1,819.0,65.4,3681.4,4516.8,2039.5,685.5,464.775,133.6,7210.7,3969.3,2891.0,350.3,3908.9,111.2,152.7,168.1,146.0,755.6,339.5,387.6,28.5,63.5,8.2,13.1,22.5,11.9,130.7,34.5,90.9,5.3,2.8,1.3,1.3,5.3,2.2,45,6,36,32.3,3,30,116,390,403,127,23,3,618.1,629.3,649.5,519.1,578.7,486.2,603.0,507.1,503.7,92.9,460.4,512.7,411.5,612.6,547.5,624.2,617.9,620.3,498.9,1028.4,37.5,40.6,101.5,19.0,60.0,10.1,45.2,2.5,21.2,0.0,50.8,18.1,26.1,62.3,55.4,35.9,66.2,90.0,11.7,64.7,580.6,588.6999999999999,548.0,500.1,518.7,476.09999999999997,557.8,504.6,482.5,92.9,409.59999999999997,494.6,385.4,550.3000000000001,492.1,588.3000000000001,551.6999999999999,530.3,487.2,963.7,548.0
03/03/2018,Team A  v Team J,home,Team A,Player 11,20,10.8,5.7,4.5,0.6,3.4,2367.5,2163.2,204.3,11.2,622.6,1074.3,455.1,163.2,550.3884615000001,41.0,1792.1,883.7,827.4,81.0,575.4,118.4,155.0,183.9,135.0,204.3,103.7,100.6,0.0,0.0,10.2,18.2,22.4,,41.0,28.1,13.0,0.0,0.0,2.0,4.9,2.9,,13,1,10,29.4,0,6,19,72,78,24,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.7,400.1,570.9,719.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5,37.5,15.5,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.2,362.6,555.4,676.1,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 17,96,45.7,26.6,16.6,2.6,16.1,9940.2,8942.9,997.2,65.7,3437.4,3622.7,1817.1,771.0,488.42352939999995,226.3,6808.1,3757.9,2703.4,346.8,3132.0,103.5,141.3,162.9,133.4,870.3,431.8,413.7,24.8,126.9,10.4,16.2,24.9,9.5,201.3,84.8,107.7,8.7,25.0,2.4,3.2,6.5,3.3,54,8,50,31.9,5,14,94,295,299,102,20,3,659.1,348.1,655.3,591.1,496.1,422.4,405.2,552.4,537.0,57.1,485.5,583.5,653.7,527.5,346.0,459.6,546.4,414.1,574.7,625.0,87.2,15.6,98.9,57.8,52.8,36.1,16.3,66.3,43.4,0.0,33.4,72.6,24.3,67.3,44.8,27.4,93.7,44.3,67.6,47.6,571.9,332.5,556.4,533.3000000000001,443.3,386.29999999999995,388.9,486.09999999999997,493.6,57.1,452.1,510.9,629.4000000000001,460.2,301.2,432.20000000000005,452.7,369.8,507.1,577.4,556.4
03/03/2018,Team A  v Team J,home,Team A,Player 23,10,6.4,3.3,2.8,0.4,1.8,1330.6,1224.7,106.0,2.4,367.3,611.5,243.4,97.6,295.7384615,8.3,1027.8,441.3,514.0,72.5,302.8,133.1,133.7,183.6,181.2,93.8,11.7,66.3,15.8,12.2,10.6,3.5,23.7,39.5,2.3,0.0,2.3,0.0,6.1,0.8,,0.8,,4,0,5,42.5,0,2,9,43,43,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.8,711.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,661.5999999999999,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 18,96,45.7,26.6,16.6,2.6,16.1,11648.3,10463.9,1184.4,27.8,3666.3,4838.8,1931.0,823.2,442.5909091,361.2,7869.2,4535.5,2890.8,442.9,3779.0,121.3,170.5,174.1,170.3,1159.7,732.1,371.4,56.2,24.7,12.3,27.5,22.4,21.6,356.5,218.2,126.6,11.7,4.7,3.8,8.2,7.6,4.5,56,16,47,33.5,3,16,75,297,296,72,8,1,791.3,488.6,675.6,595.8,776.8,495.2,589.9,669.2,547.5,99.5,570.5,613.5,685.5,672.3,329.1,659.5,594.5,408.6,647.9,737.8,112.2,47.6,48.9,43.4,102.6,32.4,121.9,63.4,9.6,7.1,74.6,54.6,71.9,111.3,17.2,40.5,29.5,23.9,57.8,114.1,679.0999999999999,441.0,626.7,552.4,674.1999999999999,462.8,468.0,605.8000000000001,537.9,92.4,495.9,558.9,613.6,561.0,311.90000000000003,619.0,565.0,384.70000000000005,590.1,623.6999999999999,626.7
03/03/2018,Team A  v Team J,home,Team A,Player 13,85,38.9,23.1,13.6,2.2,14.3,9592.3,8600.7,991.6,34.1,3135.6,3726.0,1705.0,753.4,752.5529412000001,238.2,6291.1,3788.8,2170.5,331.8,3301.2,112.9,164.0,159.6,150.8,963.8,610.6,303.8,49.3,27.8,11.7,26.4,22.3,22.4,236.2,198.0,28.4,9.8,2.0,2.8,8.6,2.1,4.5,53,13,50,34.2,2,13,67,226,263,61,10,2,773.9,484.3,688.0,546.5,709.3,537.8,554.1,684.7,516.3,69.3,570.9,574.2,608.9,562.6,343.1,524.6,648.4,195.4,0.0,0.0,82.9,59.3,44.0,16.7,82.6,77.7,73.4,93.4,15.5,0.0,103.5,43.6,98.7,72.8,4.9,18.5,69.0,35.0,0.0,0.0,691.0,425.0,644.0,529.8,626.6999999999999,460.09999999999997,480.70000000000005,591.3000000000001,500.79999999999995,69.3,467.4,530.6,510.2,489.8,338.20000000000005,506.1,579.4,160.4,0.0,0.0,644.0
03/03/2018,Team A  v Team J,home,Team A,Player 8,96,45.7,26.6,16.6,2.6,16.1,10971.9,9812.2,1159.7,50.8,3432.4,4332.7,1996.3,806.9,609.5111111,352.8,7332.2,3940.3,2985.4,406.5,3639.7,114.3,148.1,179.8,156.3,1098.9,515.3,552.2,31.4,60.7,12.1,19.4,33.3,12.1,352.5,176.0,169.8,6.6,0.3,3.7,6.6,10.2,2.5,54,13,46,32.1,7,13,74,251,259,88,24,4,645.8,470.3,678.6,627.1,661.2,523.4,520.5,566.9,585.8,111.7,549.9,602.2,660.5,638.1,313.0,525.8,617.2,381.1,643.6,649.1,108.8,59.9,96.9,24.1,97.0,19.3,95.9,38.9,30.6,8.9,62.8,84.8,62.3,84.8,10.0,68.4,102.8,11.1,48.3,43.9,537.0,410.40000000000003,581.7,603.0,564.2,504.09999999999997,424.6,528.0,555.1999999999999,102.8,487.09999999999997,517.4000000000001,598.2,553.3000000000001,303.0,457.4,514.4000000000001,370.0,595.3000000000001,605.2,581.7
03/03/2018,Team A  v Team J,home,Team A,Player 14,84,38.7,23.1,13.4,2.1,14.3,8679.1,8009.9,669.2,42.2,3537.5,3322.1,1108.1,555.7,564.0119047999999,113.5,5367.0,3265.3,1814.5,287.2,3312.1,103.3,141.4,135.4,136.8,664.1,487.8,134.1,42.2,5.0,8.0,21.1,10.0,20.1,113.5,62.8,25.4,25.2,0.0,1.4,2.7,1.9,12.0,34,6,36,34.3,2,10,59,172,207,46,12,0,581.4,442.1,584.5,563.4,669.0,423.3,571.7,599.8,495.4,105.1,461.5,437.8,603.5,531.0,327.1,538.0,544.0,200.5,0.0,0.0,37.8,9.0,10.9,26.9,82.7,7.4,101.8,106.0,16.2,0.0,51.8,28.9,55.4,43.2,8.5,70.2,10.3,2.3,0.0,0.0,543.6,433.1,573.6,536.5,586.3,415.90000000000003,469.90000000000003,493.79999999999995,479.2,105.1,409.7,408.90000000000003,548.1,487.8,318.6,467.8,533.7,198.2,0.0,0.0,573.6
03/03/2018,Team A  v Team J,home,Team A,Player 7,84,38.7,23.1,13.4,2.1,14.3,8104.9,7313.8,791.0,40.5,3786.6,2643.9,842.8,564.7,321.215625,226.3,5081.5,3117.1,1691.6,272.8,3023.3,96.5,134.9,126.2,129.9,787.7,500.0,247.8,39.8,3.3,9.4,21.6,18.5,19.0,226.3,177.8,42.0,6.5,0.0,2.7,7.7,3.1,3.1,46,10,35,34.2,3,19,51,155,183,45,19,4,526.5,396.7,539.4,495.5,609.2,493.2,514.7,525.3,432.4,88.4,468.6,492.4,530.9,502.2,364.6,497.1,434.2,193.5,0.0,0.0,19.8,20.5,69.1,28.8,38.9,49.7,106.7,56.3,14.9,0.0,92.5,72.6,54.0,42.2,29.3,56.4,16.9,22.3,0.0,0.0,506.7,376.2,470.29999999999995,466.7,570.3000000000001,443.5,408.00000000000006,468.99999999999994,417.5,88.4,376.1,419.79999999999995,476.9,460.0,335.3,440.70000000000005,417.3,171.2,0.0,0.0,470.29999999999995
03/03/2018,Team A  v Team J,home,Team A,Player 15,96,45.7,26.6,16.6,2.6,16.1,11206.4,10500.3,706.1,35.0,3631.0,4325.5,2508.8,614.8,589.753125,91.3,7851.0,4322.0,3063.2,465.8,3355.4,116.7,162.5,184.5,179.2,684.8,255.5,368.2,61.1,21.3,7.4,9.6,22.2,23.5,91.3,45.3,41.7,4.3,0.0,1.0,1.7,2.5,1.7,41,4,37,28.9,2,11,103,275,319,93,15,1,768.8,473.7,669.5,564.5,643.7,498.3,521.1,629.2,554.1,91.2,567.6,598.6,692.3,575.0,368.8,546.8,618.8,473.4,605.2,746.0,94.4,48.3,30.7,48.3,33.6,15.8,23.5,36.0,18.0,0.0,22.3,38.9,40.8,59.3,23.2,45.2,61.8,1.5,20.6,43.8,674.4,425.4,638.8,516.2,610.1,482.5,497.6,593.2,536.1,91.2,545.3000000000001,559.7,651.5,515.7,345.6,501.59999999999997,557.0,471.9,584.6,702.2,638.8
03/03/2018,Team A  v Team J,home,Team A,Player 9,75,34.6,20.7,11.9,2.0,12.8,8414.7,7560.6,854.1,33.2,2730.6,3444.9,1351.9,613.2,651.3054053999999,240.9,5481.0,3131.8,2085.8,263.4,2933.7,112.2,151.3,175.3,131.7,838.9,556.2,269.6,13.2,15.2,11.4,26.9,22.7,6.6,240.9,183.6,57.2,0.0,0.0,3.2,8.9,4.8,,44,13,39,33.3,2,13,64,212,217,66,18,1,641.0,507.0,602.3,590.9,731.1,456.0,563.1,626.3,484.4,86.2,537.8,583.6,610.9,580.2,338.4,475.6,0.0,0.0,0.0,0.0,69.9,51.1,51.5,45.7,137.4,4.8,105.7,77.3,24.1,0.0,90.1,43.0,34.0,61.1,4.9,53.5,0.0,0.0,0.0,0.0,571.1,455.9,550.8,545.1999999999999,593.7,451.2,457.40000000000003,549.0,460.29999999999995,86.2,447.69999999999993,540.6,576.9,519.1,333.5,422.1,0.0,0.0,0.0,0.0,550.8
03/03/2018,Team A  v Team J,home,Team A,Player 6,96,45.7,26.6,16.6,2.6,16.1,10760.5,9377.8,1382.7,31.5,4232.8,3591.6,1521.8,833.3,785.3575,549.4,6849.5,4341.2,2154.8,353.5,3910.9,112.1,163.2,129.8,136.0,1338.5,986.9,291.8,59.8,44.2,14.4,37.1,17.6,23.0,547.1,430.3,116.7,0.0,2.3,5.7,16.2,7.0,,65,26,50,37.1,5,16,70,164,198,76,19,1,696.3,457.5,649.7,582.1,687.2,481.5,572.9,577.2,499.1,109.2,491.1,512.2,618.4,591.7,383.0,532.2,569.7,426.7,644.7,678.2,79.9,41.3,92.5,75.4,100.6,104.2,142.0,96.8,37.9,6.5,51.1,61.0,91.5,92.3,51.2,31.0,82.9,15.1,77.0,52.7,616.4,416.2,557.2,506.70000000000005,586.6,377.3,430.9,480.40000000000003,461.20000000000005,102.7,440.0,451.20000000000005,526.9,499.40000000000003,331.8,501.20000000000005,486.80000000000007,411.59999999999997,567.7,625.5,557.2
03/03/2018,Team A  v Team J,home,Team A,Player 16,11,6.8,3.5,3.0,0.4,1.8,1407.1,1160.8,246.3,3.6,427.0,491.4,238.8,180.3,228.47058819999998,66.1,1069.4,562.6,446.3,60.5,337.7,127.9,160.7,148.8,151.2,240.0,169.4,59.2,11.3,6.4,22.4,48.4,19.7,28.2,66.1,57.4,8.6,0.0,0.0,6.0,16.4,2.9,,10,4,10,32.3,2,6,11,32,31,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,655.1,676.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,136.3,107.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,518.8,569.0,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 19,96,45.7,26.6,16.6,2.6,16.1,10159.3,9725.9,433.3,66.4,3522.3,4342.0,1795.2,323.0,464.775,110.3,6876.0,3717.0,2766.1,392.8,3283.3,105.8,139.7,166.6,151.1,415.5,98.0,294.8,22.6,17.9,4.5,3.7,17.8,8.7,110.3,0.0,103.9,6.4,0.0,1.1,,6.3,2.5,22,3,17,32.4,1,10,75,319,319,86,15,1,692.1,414.5,694.2,616.5,544.7,506.9,437.7,523.9,545.8,83.8,511.3,559.9,688.0,508.6,332.9,459.3,524.4,336.6,577.7,600.3,82.2,3.4,26.2,22.2,6.5,10.0,13.5,23.1,32.8,0.0,27.5,17.0,50.8,34.7,9.6,1.8,35.3,0.0,9.6,27.3,609.9,411.1,668.0,594.3,538.2,496.9,424.2,500.79999999999995,513.0,83.8,483.8,542.9,637.2,473.90000000000003,323.29999999999995,457.5,489.09999999999997,336.6,568.1,573.0,668.0
03/03/2018,Team A  v Team J,home,Team A,Player 29,11,6.8,3.5,3.0,0.4,1.8,1533.2,1355.9,177.3,2.3,413.0,626.9,313.8,127.0,202.92,50.3,1176.0,601.9,515.2,59.0,357.2,139.4,172.0,171.7,147.5,177.3,135.4,38.8,3.1,0.0,16.1,38.7,12.9,7.8,50.3,48.2,2.0,0.0,0.0,4.6,13.8,0.7,,11,3,10,29.4,0,4,15,25,40,11,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,691.7,749.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,60.3,114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,631.4000000000001,634.5,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 17,102,46.7,27.3,16.4,3.0,16.1,9350.8,8597.8,752.9,88.3,3602.9,3293.4,1613.2,548.9,488.42352939999995,204.1,6699.0,3736.4,2548.0,414.7,2651.8,91.7,136.9,155.4,138.2,720.4,299.4,378.5,42.6,32.6,7.4,11.0,23.1,14.2,201.8,71.9,125.1,4.8,2.3,2.0,2.6,7.6,1.6,45,10,40,35.6,4,12,71,249,244,84,18,2,598.3,544.4,418.7,500.2,482.0,162.6,504.1,407.6,408.4,823.9,403.1,541.6,548.8,502.6,522.4,365.6,429.7,513.1,319.5,354.2,61.2,53.2,36.7,88.2,25.9,0.0,32.6,22.6,6.2,104.1,20.6,45.9,41.4,32.1,45.3,2.7,54.1,46.9,16.9,16.6,537.0999999999999,491.2,382.0,412.0,456.1,162.6,471.5,385.0,402.2,719.8,382.5,495.70000000000005,507.4,470.5,477.09999999999997,362.90000000000003,375.59999999999997,466.20000000000005,302.6,337.59999999999997,382.0
05/04/2018,Team Q v Team A,away,Team A,Player 18,83,38.6,23.6,12.9,2.1,14.3,9464.7,8316.8,1148.0,35.8,3078.3,3458.0,1744.7,902.5,442.5909091,245.5,6708.0,4090.3,2285.2,332.4,2756.8,114.0,173.3,177.1,158.3,1096.7,659.3,411.3,26.1,51.3,13.8,27.9,31.9,12.4,240.7,161.7,73.9,5.2,4.8,3.0,6.9,5.7,2.5,59,10,57,31.9,3,17,56,170,201,63,6,0,693.5,640.0,510.9,485.9,596.9,243.3,536.4,455.9,502.2,1021.9,515.4,701.4,704.6,603.7,628.9,479.3,144.7,0.0,0.0,0.0,94.7,96.0,23.6,30.7,93.4,34.7,43.3,52.4,63.0,166.7,38.0,132.6,80.3,46.1,78.0,25.3,49.2,0.0,0.0,0.0,598.8,544.0,487.29999999999995,455.2,503.5,208.60000000000002,493.09999999999997,403.5,439.2,855.2,477.4,568.8,624.3000000000001,557.6,550.9,454.0,95.49999999999999,0.0,0.0,0.0,487.29999999999995
